502,0,-102,-2,98,1,0,1
503,0,-103,-3,97,1,0,1
504,0,-104,-4,96,1,1,0
505,0,-105,-5,95,1,1,0
506,0,-106,-6,94,1,1,0
507,0,-107,-7,93,1,1,0
508,0,-108,-8,92,1,1,0
509,0,-109,-9,91,1,1,0
510,0,-110,-10,90,1,1,0
511,0,-111,-11,89,1,1,0
512,0,-112,-12,88,1,1,0
513,0,-113,-13,87,1,1,0
514,0,-114,-14,86,1,1,0
515,0,-115,-15,85,1,1,0
516,0,-116,-16,84,1,1,0
517,0,-117,-17,83,1,1,0
518,0,-118,-18,82,1,1,0
519,0,-119,-19,81,1,1,0
520,0,-120,-20,80,1,1,0
521,0,-121,-21,79,1,1,0
522,0,-122,-22,78,1,1,0
523,0,-123,-23,77,1,1,0
524,0,-124,-24,76,1,1,0
525,0,-125,-25,75,1,1,0
526,0,-126,-26,74,1,1,0
527,0,-127,-27,73,1,1,0
528,0,-128,-28,72,1,1,0
529,0,-129,-29,71,1,1,0
530,0,-130,-30,70,1,1,0
531,0,-131,-31,69,1,1,0
532,0,-132,-32,68,1,1,0
533,0,-133,-33,67,1,1,0
534,0,-134,-34,66,1,1,0
535,0,-135,-35,65,1,1,0
536,0,-136,-36,64,1,1,0
537,0,-137,-37,63,1,1,0
538,0,-138,-38,62,1,1,0
539,0,-139,-39,61,1,1,0
540,0,-140,-40,60,1,1,0
541,0,-141,-41,59,1,1,0
542,0,-142,-42,58,1,1,0
543,0,-143,-43,57,1,1,0
544,0,-144,-44,56,1,1,0
545,0,-145,-45,55,1,1,0
546,0,-146,-46,54,1,1,0
547,0,-147,-47,53,1,1,0
548,0,-148,-48,52,1,1,0
549,0,-149,-49,51,1,1,0
