time,"P(B1|X1|X1|X35)","P(B2|X1|X1|X35)","P(B1|X2|X20|X35)","P(B2|X2|X20|X35)","V(R1)","P(B1|X1|X2|X2)","P(B2|X1|X2|X2)","P(B1|X2|X6|X7)","P(B2|X2|X6|X7)","P(B1|X1|X1|X5)","P(B2|X1|X1|X5)"
1.524300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.524400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.524500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.524600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.524700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.524800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.524900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.525900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.526900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.527900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.528900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.529900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.530900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.531900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.532900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.533900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.534900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.535900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.536900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537700e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537800e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.537900e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538000e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538100e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538200e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538300e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538400e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538500e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
1.538600e-09,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,0.000000e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00,7.831826e+00,8.377502e+00
