time,"P(B1|X1|X32)","P(B1|X1|X43)","P(B1|X1|X42)","V(B1|X1|X32)","V(B1|X1|X43)"
4.456000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.390402e-18,2.183723e-18
4.457000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.545338e-18,1.121834e-17
4.458000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.301670e-18,2.611903e-18
4.459000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.491222e-18,-1.009651e-17
4.460000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.968842e-18,-5.412207e-18
4.461000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.984026e-18,3.485392e-18
4.462000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.395870e-18,1.239156e-17
4.463000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.509140e-18,3.262738e-18
4.464000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.063041e-18,-9.548434e-18
4.465000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.169692e-18,-5.001153e-18
4.466000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.897599e-18,3.767992e-18
4.467000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.540661e-18,1.295675e-17
4.468000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.258852e-18,3.408320e-18
4.469000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.457758e-18,-1.013076e-17
4.470000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.162939e-17,-6.268568e-18
4.471000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.161227e-17,2.329304e-18
4.472000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.553111e-18,1.163796e-17
4.473000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.432067e-18,2.851685e-18
4.474000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.252232e-18,-1.037054e-17
4.475000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.127828e-17,-6.337077e-18
4.476000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.073021e-17,2.397813e-18
4.477000e-10,7.052240e+00,7.690549e-01,7.690549e-01,6.662495e-18,1.180067e-17
4.478000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.704160e-18,3.048648e-18
4.479000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.483449e-18,-9.942360e-18
4.480000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.014789e-17,-5.669115e-18
4.481000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.873851e-18,3.288429e-18
4.482000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.900333e-18,1.269985e-17
4.483000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.676888e-19,3.819374e-18
4.484000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.365502e-18,-9.000362e-18
4.485000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.274398e-18,-4.692863e-18
4.486000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.103126e-18,3.708047e-18
4.487000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.617733e-18,1.261421e-17
4.488000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.121834e-18,2.843121e-18
4.489000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.074339e-18,-1.082441e-17
4.490000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.282962e-18,-6.628240e-18
4.491000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.923290e-18,2.303613e-18
4.492000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.924080e-18,1.155232e-17
4.493000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.569085e-20,2.577649e-18
4.494000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-4.393136e-18,-1.030203e-17
4.495000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.810020e-18,-5.703370e-18
4.496000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.313330e-18,3.262738e-18
4.497000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.382629e-18,1.275979e-17
4.498000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.430124e-18,3.519647e-18
4.499000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.497843e-18,-1.007938e-17
4.500000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.270512e-18,-5.900333e-18
4.501000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.133494e-18,2.911630e-18
4.502000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.314120e-18,1.204901e-17
4.503000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.464379e-18,2.980139e-18
4.504000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.275189e-18,-1.036198e-17
4.505000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.570238e-18,-6.088732e-18
4.506000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.390402e-18,2.817430e-18
4.507000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.545338e-18,1.231448e-17
4.508000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.301670e-18,3.331247e-18
4.509000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.491222e-18,-9.993742e-18
4.510000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.968842e-18,-5.729060e-18
4.511000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.984026e-18,3.108593e-18
4.512000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.395870e-18,1.224597e-17
4.513000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.509140e-18,3.185666e-18
4.514000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.063041e-18,-1.015645e-17
4.515000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.169692e-18,-5.891769e-18
4.516000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.897599e-18,2.800303e-18
4.517000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.540661e-18,1.222028e-17
4.518000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.258852e-18,3.202793e-18
4.519000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.457758e-18,-1.013076e-17
4.520000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.162939e-17,-6.020223e-18
4.521000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.161227e-17,2.646158e-18
4.522000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.553111e-18,1.163796e-17
4.523000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.432067e-18,2.706103e-18
4.524000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.252232e-18,-1.001943e-17
4.525000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.127828e-17,-5.609170e-18
4.526000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.073021e-17,3.296993e-18
4.527000e-10,7.052240e+00,7.690549e-01,7.690549e-01,6.662495e-18,1.258852e-17
4.528000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.704160e-18,3.519647e-18
4.529000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.483449e-18,-1.007081e-17
4.530000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.014789e-17,-5.891769e-18
4.531000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.873851e-18,2.920194e-18
4.532000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.900333e-18,1.205757e-17
4.533000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.676888e-19,2.980139e-18
4.534000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.365502e-18,-1.037054e-17
4.535000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.274398e-18,-6.088732e-18
4.536000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.103126e-18,2.817430e-18
4.537000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.617733e-18,1.231448e-17
4.538000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.121834e-18,3.331247e-18
4.539000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.074339e-18,-9.993742e-18
4.540000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.282962e-18,-5.729060e-18
4.541000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.923290e-18,3.108593e-18
4.542000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.924080e-18,1.224597e-17
4.543000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.569085e-20,3.185666e-18
4.544000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-4.393136e-18,-1.015645e-17
4.545000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.810020e-18,-5.891769e-18
4.546000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.313330e-18,2.945885e-18
4.547000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.382629e-18,1.208326e-17
4.548000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.430124e-18,3.022957e-18
4.549000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.497843e-18,-1.030203e-17
4.550000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.270512e-18,-6.037351e-18
4.551000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.133494e-18,2.860248e-18
4.552000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.314120e-18,1.235730e-17
4.553000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.464379e-18,3.356938e-18
4.554000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.275189e-18,-9.976615e-18
4.555000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.570238e-18,-5.729060e-18
4.556000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.390402e-18,2.963012e-18
4.557000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.545338e-18,1.238299e-17
4.558000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.301670e-18,3.356938e-18
4.559000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.491222e-18,-9.976615e-18
4.560000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.968842e-18,-5.891769e-18
4.561000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.984026e-18,2.774612e-18
4.562000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.395870e-18,1.205757e-17
4.563000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.509140e-18,2.825994e-18
4.564000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.063041e-18,-1.034485e-17
4.565000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.169692e-18,-6.371332e-18
4.566000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.897599e-18,2.295050e-18
4.567000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.540661e-18,1.129541e-17
4.568000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.258852e-18,2.226541e-18
4.569000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.457758e-18,-1.079872e-17
4.570000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.162939e-17,-6.465532e-18
4.571000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.161227e-17,2.354995e-18
4.572000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.553111e-18,1.180067e-17
4.573000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.432067e-18,3.065775e-18
4.574000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.252232e-18,-9.916670e-18
4.575000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.127828e-17,-5.660551e-18
4.576000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.073021e-17,3.288429e-18
4.577000e-10,7.052240e+00,7.690549e-01,7.690549e-01,6.662495e-18,1.268272e-17
4.578000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.704160e-18,3.802246e-18
4.579000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.483449e-18,-9.017490e-18
4.580000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.014789e-17,-4.718553e-18
4.581000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.873851e-18,3.682356e-18
4.582000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.900333e-18,1.257139e-17
4.583000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.676888e-19,2.800303e-18
4.584000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.365502e-18,-1.086723e-17
4.585000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.274398e-18,-6.765258e-18
4.586000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.103126e-18,2.363559e-18
4.587000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.617733e-18,1.173216e-17
4.588000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.121834e-18,2.808867e-18
4.589000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.074339e-18,-1.022496e-17
4.590000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.282962e-18,-5.763315e-18
4.591000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.923290e-18,2.851685e-18
4.592000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.924080e-18,1.203188e-17
4.593000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.569085e-20,3.237048e-18
4.594000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-4.393136e-18,-9.556998e-18
4.595000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.810020e-18,-5.061098e-18
4.596000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.313330e-18,3.588156e-18
4.597000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.382629e-18,1.302526e-17
4.598000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.430124e-18,4.333191e-18
4.599000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.497843e-18,-8.589309e-18
4.600000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.270512e-18,-4.358882e-18
4.601000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.133494e-18,4.204736e-18
4.602000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.314120e-18,1.293963e-17
4.603000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.464379e-18,3.451138e-18
4.604000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.275189e-18,-1.020783e-17
4.605000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.570238e-18,-6.080169e-18
4.606000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.390402e-18,2.731794e-18
4.607000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.545338e-18,1.147525e-17
4.608000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.301670e-18,1.943941e-18
4.609000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.491222e-18,-1.143243e-17
4.610000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.968842e-18,-7.090676e-18
4.611000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.984026e-18,2.098086e-18
4.612000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.395870e-18,1.143243e-17
4.613000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.509140e-18,2.509140e-18
4.614000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.063041e-18,-1.034485e-17
4.615000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.169692e-18,-5.746188e-18
4.616000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.897599e-18,3.219920e-18
4.617000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.540661e-18,1.271697e-17
4.618000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.258852e-18,3.682356e-18
4.619000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.457758e-18,-9.719706e-18
4.620000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.162939e-17,-5.729060e-18
4.621000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.161227e-17,2.860248e-18
4.622000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.553111e-18,1.155232e-17
4.623000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.432067e-18,2.217977e-18
4.624000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.252232e-18,-1.092718e-17
4.625000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.127828e-17,-6.713876e-18
4.626000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.073021e-17,2.423504e-18
4.627000e-10,7.052240e+00,7.690549e-01,7.690549e-01,6.662495e-18,1.154376e-17
4.628000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.704160e-18,2.663285e-18
4.629000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.483449e-18,-1.053325e-17
4.630000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.014789e-17,-5.994533e-18
4.631000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.873851e-18,2.988703e-18
4.632000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.900333e-18,1.252001e-17
4.633000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.676888e-19,3.665228e-18
4.634000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.365502e-18,-9.488489e-18
4.635000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.274398e-18,-5.223807e-18
4.636000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.103126e-18,3.425447e-18
4.637000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.617733e-18,1.240868e-17
4.638000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.121834e-18,2.663285e-18
4.639000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.074339e-18,-1.098712e-17
4.640000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.282962e-18,-6.876585e-18
4.641000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.923290e-18,2.252232e-18
4.642000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.924080e-18,1.163796e-17
4.643000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.569085e-20,2.731794e-18
4.644000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-4.393136e-18,-9.899542e-18
4.645000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.810020e-18,-5.532097e-18
4.646000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.313330e-18,3.451138e-18
4.647000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.382629e-18,1.286255e-17
4.648000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.430124e-18,3.982082e-18
4.649000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.497843e-18,-9.068871e-18
4.650000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.270512e-18,-4.838444e-18
4.651000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.133494e-18,3.776556e-18
4.652000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.314120e-18,1.273410e-17
4.653000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.464379e-18,2.980139e-18
4.654000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.275189e-18,-1.068740e-17
4.655000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.570238e-18,-6.491222e-18
4.656000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.390402e-18,2.217977e-18
4.657000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.545338e-18,1.124403e-17
4.658000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.301670e-18,2.688976e-18
4.659000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.491222e-18,-1.040480e-17
4.660000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.968842e-18,-5.831824e-18
4.661000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.984026e-18,3.314120e-18
4.662000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.395870e-18,1.285399e-17
4.663000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.509140e-18,3.630974e-18
4.664000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.063041e-18,-9.950924e-18
4.665000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.169692e-18,-5.763315e-18
4.666000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.897599e-18,3.040084e-18
4.667000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.540661e-18,1.217746e-17
4.668000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.258852e-18,3.117157e-18
4.669000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.457758e-18,-1.023352e-17
4.670000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.162939e-17,-5.985969e-18
4.671000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.161227e-17,2.903066e-18
4.672000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.553111e-18,1.238299e-17
4.673000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.432067e-18,3.382629e-18
4.674000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.252232e-18,-9.950924e-18
4.675000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.127828e-17,-5.694806e-18
4.676000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.073021e-17,3.134284e-18
4.677000e-10,7.052240e+00,7.690549e-01,7.690549e-01,6.662495e-18,1.227166e-17
4.678000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.704160e-18,3.194229e-18
4.679000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.483449e-18,-1.015645e-17
4.680000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.014789e-17,-6.388459e-18
4.681000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.873851e-18,2.414940e-18
4.682000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.900333e-18,1.162083e-17
4.683000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.676888e-19,2.646158e-18
4.684000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.365502e-18,-1.023352e-17
4.685000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.274398e-18,-5.651988e-18
4.686000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.103126e-18,3.314120e-18
4.687000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.617733e-18,1.280261e-17
4.688000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.121834e-18,3.562465e-18
4.689000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.074339e-18,-9.514180e-18
4.690000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.282962e-18,-5.557788e-18
4.691000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.923290e-18,2.997266e-18
4.692000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.924080e-18,1.166365e-17
4.693000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.569085e-20,2.474886e-18
4.694000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-4.393136e-18,-1.083298e-17
4.695000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.810020e-18,-6.508350e-18
4.696000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.313330e-18,2.286486e-18
4.697000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.382629e-18,1.129541e-17
4.698000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.430124e-18,2.740358e-18
4.699000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.497843e-18,-1.008794e-17
4.700000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.270512e-18,-5.814697e-18
4.701000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.133494e-18,2.868812e-18
4.702000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.314120e-18,1.228879e-17
4.703000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.464379e-18,3.082902e-18
4.704000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-5.275189e-18,-9.950924e-18
4.705000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.570238e-18,-6.140114e-18
4.706000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.390402e-18,2.432067e-18
4.707000e-10,7.052240e+00,7.690549e-01,7.690549e-01,3.545338e-18,1.171503e-17
4.708000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-1.301670e-18,2.697540e-18
4.709000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.491222e-18,-1.057607e-17
4.710000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.968842e-18,-6.028787e-18
4.711000e-10,7.052240e+00,7.690549e-01,7.690549e-01,4.984026e-18,3.117157e-18
4.712000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.395870e-18,1.266559e-17
4.713000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.509140e-18,3.648101e-18
4.714000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-6.063041e-18,-9.728270e-18
4.715000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.169692e-18,-5.729060e-18
4.716000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.897599e-18,2.860248e-18
4.717000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.540661e-18,1.155232e-17
4.718000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.258852e-18,2.217977e-18
4.719000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.457758e-18,-1.092718e-17
4.720000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.162939e-17,-6.713876e-18
4.721000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.161227e-17,1.935378e-18
4.722000e-10,7.052240e+00,7.690549e-01,7.690549e-01,7.553111e-18,1.118409e-17
4.723000e-10,7.052240e+00,7.690549e-01,7.690549e-01,2.432067e-18,1.883996e-18
4.724000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.252232e-18,-1.096999e-17
4.725000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.127828e-17,-6.713876e-18
4.726000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.073021e-17,2.380686e-18
4.727000e-10,7.052240e+00,7.690549e-01,7.690549e-01,6.662495e-18,1.158658e-17
4.728000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.704160e-18,2.868812e-18
4.729000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-2.483449e-18,-1.018214e-17
4.730000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.014789e-17,-6.045914e-18
4.731000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.873851e-18,2.277922e-18
4.732000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.900333e-18,1.167221e-17
4.733000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.676888e-19,2.963012e-18
4.734000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.365502e-18,-9.616943e-18
4.735000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.274398e-18,-5.574915e-18
4.736000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.103126e-18,2.834558e-18
4.737000e-10,7.052240e+00,7.690549e-01,7.690549e-01,5.617733e-18,1.198050e-17
4.738000e-10,7.052240e+00,7.690549e-01,7.690549e-01,1.121834e-18,3.014394e-18
4.739000e-10,7.052240e+00,7.690549e-01,7.690549e-01,-3.074339e-18,-9.839597e-18
4.740000e-10,7.052240e+00,7.690549e-01,7.690549e-01,9.282962e-18,-5.386516e-18
4.741000e-10,7.052240e+00,7.690549e-01,7.690549e-01,8.923290e-18,3.416884e-18
