399,0,-99,1,101,1,1,0
400,0,-100,0,100,1,1,0
401,0,-101,-1,99,1,1,0
402,0,-102,-2,98,1,1,0
403,0,-103,-3,97,1,1,0
404,0,-104,-4,96,1,1,0
405,0,-105,-5,95,1,1,0
406,0,-106,-6,94,1,1,0
407,0,-107,-7,93,1,1,0
408,0,-108,-8,92,1,1,0
409,0,-109,-9,91,1,1,0
410,0,-110,-10,90,1,1,0
411,0,-111,-11,89,1,1,0
412,0,-112,-12,88,1,1,0
413,0,-113,-13,87,1,1,0
414,0,-114,-14,86,1,1,0
415,0,-115,-15,85,1,1,0
416,0,-116,-16,84,1,1,0
417,0,-117,-17,83,1,1,0
418,0,-118,-18,82,1,1,0
419,0,-119,-19,81,1,1,0
420,0,-120,-20,80,1,1,0
421,0,-121,-21,79,1,1,0
422,0,-122,-22,78,1,1,0
423,0,-123,-23,77,1,1,0
424,0,-124,-24,76,1,1,0
425,0,-125,-25,75,1,1,0
426,0,-126,-26,74,1,1,0
427,0,-127,-27,73,1,1,0
428,0,-128,-28,72,1,1,0
429,0,-129,-29,71,1,1,0
430,0,-130,-30,70,1,1,0
431,0,-131,-31,69,1,1,0
432,0,-132,-32,68,1,1,0
433,0,-133,-33,67,1,1,0
434,0,-134,-34,66,1,1,0
435,0,-135,-35,65,1,1,0
436,0,-136,-36,64,1,1,0
437,0,-137,-37,63,1,1,0
438,0,-138,-38,62,1,1,0
439,0,-139,-39,61,1,1,0
440,0,-140,-40,60,1,1,0
441,0,-141,-41,59,1,1,0
442,0,-142,-42,58,1,1,0
443,0,-143,-43,57,1,1,0
444,0,-144,-44,56,1,1,0
445,0,-145,-45,55,1,1,0
446,0,-146,-46,54,1,1,0
447,0,-147,-47,53,1,1,0
448,0,-148,-48,52,1,1,0
449,0,-149,-49,51,1,1,0
